Mobile,Message,Sender,Campaign name,Location,Provider,Send Time,Delivered Time,Status,Click Status,Click DateTime,Browser,Platform,IP Address,Click Count
9711018403,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,IDEA,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018404,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,RELIANCE,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,74.125.214.9,2
9711018405,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018406,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018407,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,64.233.172.69,1
9711018408,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018409,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018410,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Unknown OS Platform,66.249.79.176,1
9711018411,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018412,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,TATA DOCOMO,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018413,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,VODAFONE,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.88.135,1
9711018414,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018415,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018416,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.83.101,1
9711018417,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018418,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,VODAFONE,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018419,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.93.226,1
9711018420,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018421,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018422,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,VODAFONE,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,74.125.214.7,1
9711018423,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018424,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018425,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,LOOP MOBILE,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,64.233.172.71,3
9711018426,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018427,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,IDEA,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018428,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,VODAFONE,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,64.233.172.71,1
9711018429,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:21,19-11-2022 22:22,Delivered,No,,,,,
9711018430,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018431,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,BSNL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,74.125.214.7,1
9711018432,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:21,20-11-2022 01:09,Delivered,No,,,,,
9711018433,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,MTS,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018434,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,TATA INDICOM,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.102.9.228,1
9711018435,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:21,20-11-2022 02:31,Delivered,No,,,,,
9711018436,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,LOOP MOBILE,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018437,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,TATA DOCOMO,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.93.226,1
9711018438,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018439,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,RELIANCE,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018440,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.88.141,1
9711018441,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018442,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,VODAFONE,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018443,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,RELIANCE,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.93.226,2
9711018444,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018445,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, WEST BENGAL  ,AIRTEL,19-11-2022 09:21,20-11-2022 02:31,,,,,,,
9711018446,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.93.229,1
9711018447,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:21,19-11-2022 23:09,Delivered,No,,,,,
9711018448,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018449,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,64.233.172.69,1
9711018450,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018451,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, GUJARAT  ,RELIANCE,19-11-2022 09:21,19-11-2022 22:09,,,,,,,
9711018452,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, CHENNAI   ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,64.233.172.71,1
9711018453,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018454,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:21,19-11-2022 22:09,Failed,,,,,,
9711018455,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,VODAFONE,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.83.101,1
9711018456,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018457,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018458,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,74.125.214.5,1
9711018459,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018460,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HIMACHAL PRADESH ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018461,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, NORTH EAST  ,STEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 22:21,Chrome,Linux,74.125.214.5,1
9711018462,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018463,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018464,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ORISSA ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,64.233.172.71,1
9711018465,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018466,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, NORTH EAST  ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018467,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,IDEA,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,64.233.172.73,2
9711018468,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018469,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,IDEA,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018470,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,TATA DOCOMO,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 22:21,Chrome,Linux,64.233.172.71,1
9711018471,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018472,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,UNINOR,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018473,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HIMACHAL PRADESH ,STEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,64.233.172.69,1
9711018474,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018475,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,TATA DOCOMO,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018476,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,74.125.214.7,1
9711018477,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018478,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,AIRCEL,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018479,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.83.101,2
9711018480,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:21,19-11-2022 09:42,Delivered,No,,,,,
9711018481,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,TATA DOCOMO,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018482,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,VODAFONE,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 22:21,Chrome,Linux,64.233.172.71,1
9711018483,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018484,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,RELIANCE,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018485,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.83.103,1
9711018486,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018487,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,TATA DOCOMO,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018488,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,74.125.214.7,1
9711018489,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018490,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018491,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KOLKATA   ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.102.9.228,1
9711018492,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018493,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018494,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,TATA DOCOMO,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,64.233.172.71,1
9711018495,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018496,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,BSNL,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018497,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,TATA DOCOMO,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.93.229,1
9711018498,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018499,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018500,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.93.229,1
9711018501,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018502,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
